PCT,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
101.0,TOTAL MISDEMEANOR OFFENSES,4135.0,3680.0,3301.0,3174.0,2964.0,3005.0,3158.0,3456.0,3658.0,3523.0,3391.0,3292.0,3015.0,3134,3187,2516,2523,2303,2341
102.0,TOTAL MISDEMEANOR OFFENSES,4935.0,4668.0,4671.0,4254.0,3666.0,3715.0,3782.0,4243.0,4284.0,3965.0,4016.0,3924.0,3837.0,4131,3646,3348,3374,3383,3128
103.0,TOTAL MISDEMEANOR OFFENSES,7856.0,7111.0,6020.0,6022.0,5939.0,5753.0,5838.0,5781.0,6439.0,5973.0,6324.0,6269.0,5908.0,6521,6563,6551,5509,4615,4061
104.0,TOTAL MISDEMEANOR OFFENSES,5795.0,5688.0,5313.0,4504.0,4342.0,4253.0,4537.0,4529.0,4790.0,4984.0,5765.0,6983.0,6209.0,4989,4688,3868,3507,3666,3356
105.0,TOTAL MISDEMEANOR OFFENSES,5059.0,5063.0,5163.0,5006.0,4758.0,4896.0,4976.0,4806.0,4798.0,4894.0,4433.0,4295.0,4163.0,4178,4047,3665,3636,3446,3281
106.0,TOTAL MISDEMEANOR OFFENSES,4234.0,4130.0,4113.0,4061.0,3852.0,3609.0,3827.0,4337.0,3827.0,3615.0,3589.0,3787.0,3861.0,3906,3522,3331,3422,3220,3209
107.0,TOTAL MISDEMEANOR OFFENSES,3848.0,3693.0,3431.0,3282.0,3290.0,3149.0,3579.0,3374.0,3484.0,3759.0,3683.0,3344.0,3258.0,3482,3191,2978,2834,3017,2237
108.0,TOTAL MISDEMEANOR OFFENSES,4258.0,4137.0,3792.0,3253.0,3353.0,3158.0,3424.0,3658.0,3648.0,3426.0,3658.0,3490.0,3090.0,3594,3202,2831,2664,2768,2582
109.0,TOTAL MISDEMEANOR OFFENSES,5419.0,5572.0,5359.0,5754.0,5254.0,5088.0,5131.0,5166.0,4942.0,5324.0,5086.0,5490.0,5089.0,5094,4901,4815,4567,4761,4799
110.0,TOTAL MISDEMEANOR OFFENSES,5993.0,5537.0,5494.0,4813.0,4454.0,4614.0,4860.0,4933.0,4914.0,4733.0,4981.0,4652.0,4756.0,5142,5164,5027,4443,4136,4122
111.0,TOTAL MISDEMEANOR OFFENSES,2470.0,2479.0,2391.0,2484.0,2498.0,2277.0,2232.0,2308.0,1992.0,2023.0,1917.0,1859.0,1724.0,1637,1473,1441,1435,1296,1027
112.0,TOTAL MISDEMEANOR OFFENSES,3440.0,3321.0,3017.0,2575.0,2725.0,2734.0,2389.0,2581.0,2262.0,2307.0,2645.0,2617.0,2578.0,2574,2654,2414,2069,2029,1930
113.0,TOTAL MISDEMEANOR OFFENSES,6512.0,5911.0,5267.0,4854.0,4618.0,5156.0,5549.0,6086.0,6848.0,6658.0,6483.0,6380.0,6092.0,5608,5769,5136,5110,4595,4265
114.0,TOTAL MISDEMEANOR OFFENSES,7870.0,7562.0,7587.0,6514.0,5947.0,5924.0,6718.0,7465.0,6371.0,5828.0,6049.0,5960.0,6056.0,6188,6323,5721,5876,5582,4784
115.0,TOTAL MISDEMEANOR OFFENSES,6916.0,6458.0,6285.0,5087.0,5131.0,5058.0,5597.0,5779.0,5830.0,5956.0,6047.0,5969.0,5300.0,5977,6058,5046,4835,4789,4510
120.0,TOTAL MISDEMEANOR OFFENSES,8511.0,8025.0,8053.0,7383.0,7427.0,7830.0,8804.0,8407.0,9763.0,8775.0,9035.0,8795.0,8601.0,6462,5017,4724,5154,4826,4683
121.0,TOTAL MISDEMEANOR OFFENSES,,,,,,,,,,,,,,2325,5042,4414,4151,3932,3599
122.0,TOTAL MISDEMEANOR OFFENSES,6540.0,6056.0,6865.0,5963.0,6322.0,6193.0,6671.0,6354.0,7044.0,5949.0,5709.0,5588.0,5560.0,4406,3353,2960,2795,2646,2496
123.0,TOTAL MISDEMEANOR OFFENSES,2260.0,2404.0,2348.0,2336.0,2231.0,2115.0,2439.0,2257.0,2466.0,2237.0,2264.0,2209.0,2024.0,1963,1888,1721,1677,1616,1590
